730101;7301;Benteng
730102;7301;Bontoharu
730103;7301;Bontomatene
730104;7301;Bontomanai
730105;7301;Bontosikuyu
730106;7301;Pasimasunggu
730107;7301;Pasimarannu
730108;7301;Taka Bonerate
730109;7301;Pasilambena
730110;7301;Pasimasunggu Timur
730111;7301;Buki
730201;7302;Gantorang
730202;7302;Ujung Bulu
730203;7302;Bonto Bahari
730204;7302;Bonto Tiro
730205;7302;Herlang
730206;7302;Kajang
730207;7302;Bulukumpa
730208;7302;Kindang
730209;7302;Ujungloe
730210;7302;Rilauale
730301;7303;Bissappu
730302;7303;Bantaeng
730303;7303;Eremerasa
730304;7303;Tompo Bulu
730305;7303;Pajukukang
730306;7303;Uluere
730307;7303;Gantarang Keke
730308;7303;Sinoa
730401;7304;Bangkala
730402;7304;Tamalatea
730403;7304;Binamu
730404;7304;Batang
730405;7304;Kelara
730406;7304;Bangkala Barat
730407;7304;Bontoramba
730408;7304;Turatea
730409;7304;Arungkeke
730410;7304;Rumbia
730411;7304;Tarowang
730501;7305;Mappakasunggu
730502;7305;Mangarabombang
730503;7305;Polombangkeng Selatan
730504;7305;Polombangkeng Utara
730505;7305;Galesong Selatan
730506;7305;Galesong Utara
730507;7305;Pattallassang
730508;7305;Sanrobone
730509;7305;Galesong
730510;7305;Kepulauan Tanakeke
730601;7306;Bontonompo
730602;7306;Bajeng
730603;7306;Tompobullu
730604;7306;Tinggimoncong
730605;7306;Parangloe
730606;7306;Bontomarannu
730607;7306;Palangga
730608;7306;Somba Upu
730609;7306;Bungaya
730610;7306;Tombolopao
730611;7306;Biringbulu
730612;7306;Barombong
730613;7306;Pattalasang
730614;7306;Manuju
730615;7306;Bontolempangang
730616;7306;Bontonompo Selatan
730617;7306;Parigi
730618;7306;Bajeng Barat
730701;7307;Sinjai Barat
730702;7307;Sinjai Selatan
730703;7307;Sinjai Timur
730704;7307;Sinjai Tengah
730705;7307;Sinjai Utara
730706;7307;Bulupoddo
730707;7307;Sinjai Borong
730708;7307;Tellu Limpoe
730709;7307;Pulau Sembilan
730801;7308;Bontocani
730802;7308;Kahu
730803;7308;Kajuara
730804;7308;Salomekko
730805;7308;Tonra
730806;7308;Libureng
730807;7308;Mare
730808;7308;Sibulue
730809;7308;Barebbo
730810;7308;Cina
730811;7308;Ponre
730812;7308;Lappariaja
730813;7308;Lamuru
730814;7308;Ulaweng
730815;7308;Palakka
730816;7308;Awangpone
730817;7308;Tellu Siattinge
730818;7308;Ajangale
730819;7308;Dua Boccoe
730820;7308;Cenrana
730821;7308;Tanete Riattang
730822;7308;Tanete Riattang Barat
730823;7308;Tanete Riattang Timur
730824;7308;Amali
730825;7308;Tellulimpoe
730826;7308;Bengo
730827;7308;Patimpeng
730901;7309;Mandai
730902;7309;Camba
730903;7309;Bantimurung
730904;7309;Maros Baru
730905;7309;Bontoa
730906;7309;Malllawa
730907;7309;Tanralili
730908;7309;Marusu
730909;7309;Simbang
730910;7309;Cenrana
730911;7309;Tompobulu
730912;7309;Lau
730913;7309;Moncong Loe
730914;7309;Turikale
731001;7310;Liukang Tangaya
731002;7310;Liukang Kalmas
731003;7310;Liukang Tupabbiring
731004;7310;Pangkajene
731005;7310;Balocci
731006;7310;Bungoro
731007;7310;Labakkang
731008;7310;Marang
731009;7310;Segeri
731010;7310;Minasa Tene
731011;7310;Mandalle
731012;7310;Tondong Tallasa
731013;7310;Liukang Tupabbiring Utara
731101;7311;Tanete Riaja
731102;7311;Tanete Rilau
731103;7311;Barru
731104;7311;Soppeng Riaja
731105;7311;Mallusetasi
731106;7311;Pujananting
731107;7311;Balusu
731201;7312;Marioriwawo
731202;7312;Liliraja
731203;7312;Lilirilau
731204;7312;Lalabata
731205;7312;Marioriawa
731206;7312;Donri Donri
731207;7312;Ganra
731208;7312;Citta
731301;7313;Sabangparu
731302;7313;Pammana
731303;7313;Takkalalla
731304;7313;Sajoanging
731305;7313;Majauleng
731306;7313;Tempe
731307;7313;Belawa
731308;7313;Tanasitolo
731309;7313;Maniangpajo
731310;7313;Pitumpanua
731311;7313;Bola
731312;7313;Penrang
731313;7313;Gilireng
731314;7313;Keera
731401;7314;Panca Lautan
731402;7314;Tellu Limpoe
731403;7314;Watang Pulu
731404;7314;Baranti
731405;7314;Panca Rijang
731406;7314;Kulo
731407;7314;Maritengngae
731408;7314;WT. Sidenreng
731409;7314;Dua Pitue
731410;7314;Pitu Riawa
731411;7314;Pitu Raise
731501;7315;Matirro Sompe
731502;7315;Suppa
731503;7315;Mattiro Bulu
731504;7315;Watang Sawito
731505;7315;Patampanua
731506;7315;Duampanua
731507;7315;Lembang
731508;7315;Cempa
731509;7315;Tiroang
731510;7315;Lansirang
731511;7315;Paleteang
731512;7315;Batu Lappa
731601;7316;Maiwa
731602;7316;Enrekang
731603;7316;Baraka
731604;7316;Anggeraja
731605;7316;Alla
731606;7316;Bungin
731607;7316;Cendana
731608;7316;Curio
731609;7316;Malua
731610;7316;Buntu Batu
731611;7316;Masalle
731612;7316;Baroko
731701;7317;Basse Sangtempe
731702;7317;Larompong
731703;7317;Suli
731704;7317;Bajo
731705;7317;Bua Ponrang
731706;7317;Walenrang
731707;7317;Belopa
731708;7317;Bua
731709;7317;Lamasi
731710;7317;Larompong Selatan
731711;7317;Ponrang
731712;7317;Latimojong
731713;7317;Kamanre
731714;7317;Belopa Utara
731715;7317;Walenrang Barat
731716;7317;Walenrang Utara
731717;7317;Walenrang Timur
731718;7317;Lamasi Timur
731719;7317;Suli Barat
731720;7317;Bajo Barat
731721;7317;Ponrang Selatan
731722;7317;Basse Sangtempe Utara
731801;7318;Saluputi
731802;7318;Bittuang
731803;7318;Bonggakaradeng
731805;7318;Makale
731809;7318;Simbuang
731811;7318;Rantetayo
731812;7318;Mengkendek
731813;7318;Sangalla
731819;7318;Gandangbatu Sillanan
731820;7318;Rembon
731827;7318;Makale Utara
731828;7318;Mappak
731829;7318;Makale Selatan
731831;7318;Masanda
731833;7318;Sangalla Selatan
731834;7318;Sangalla Utara
731835;7318;Malimbong Balepe
731837;7318;Rano
731838;7318;Kurra
732201;7322;Malangke
732202;7322;Bone Bone
732203;7322;Masamba
732204;7322;Sabbang
732205;7322;Limbong
732206;7322;Sukamaju
732207;7322;Seko
732208;7322;Malangke Barat
