3301;33;KAB. CILACAP
3302;33;KAB. BANYUMAS
3303;33;KAB. PURBALINGGA
3304;33;KAB. BANJARNEGARA
3305;33;KAB. KEBUMEN
3306;33;KAB. PURWOREJO
3307;33;KAB. WONOSOBO
3308;33;KAB. MAGELANG
3309;33;KAB. BOYOLALI
3310;33;KAB. KLATEN
3311;33;KAB. SUKOHARJO
3312;33;KAB. WONOGIRI
3313;33;KAB. KARANGANYAR
3314;33;KAB. SRAGEN
3315;33;KAB. GROBOGAN
3316;33;KAB. BLORA
3317;33;KAB. REMBANG
3318;33;KAB. PATI
3319;33;KAB. KUDUS
3320;33;KAB. JEPARA
3321;33;KAB. DEMAK
3322;33;KAB. SEMARANG
3323;33;KAB. TEMANGGUNG
3324;33;KAB. KENDAL
3325;33;KAB. BATANG
3326;33;KAB. PEKALONGAN
3327;33;KAB. PEMALANG
3328;33;KAB. TEGAL
3329;33;KAB. BREBES
3371;33;KOTA MAGELANG
3372;33;KOTA SURAKARTA
3373;33;KOTA SALATIGA
3374;33;KOTA SEMARANG
3375;33;KOTA PEKALONGAN
3376;33;KOTA TEGAL
