140101;1401;Bangkinang Kota
140102;1401;Kampar
140103;1401;Tambang
140104;1401;XIII Koto Kampar
140105;1401;Kuok
140106;1401;Siak Hulu
140107;1401;Kampar Kiri
140108;1401;Kampar Kiri Hilir
140109;1401;Kampar Kiri Hulu
140110;1401;Tapung
140111;1401;Tapung Hilir
140112;1401;Tapung Hulu
140113;1401;Salo
140114;1401;Rumbio Jaya
140115;1401;Bangkinang
140116;1401;Perhentian Raja
140117;1401;Kampa
140118;1401;Kampar Utara
140119;1401;Kampar Kiri Tengah
140120;1401;Gunung Sahilan
140121;1401;Koto Kampar Hulu
140201;1402;Rengat
140202;1402;Rengat Barat
140203;1402;Kelayang
140204;1402;Pasir Penyu
140205;1402;Peranap
140206;1402;Siberida
140207;1402;Batang Cenaku
140208;1402;Batang Gangsal
140209;1402;Lirik
140210;1402;Kuala Cenaku
140211;1402;Sungai Lala
140212;1402;Lubuk Batu Jaya
140213;1402;Rakit Kulim
140214;1402;Batang Peranap
140301;1403;Bengkalis
140302;1403;Bantan
140303;1403;Bukit Batu
140309;1403;Mandau
140310;1403;Rupat
140311;1403;Rupat Utara
140312;1403;Siak Kecil
140313;1403;Pinggir
140314;1403;Bandar Laksamana
140315;1403;Talang Muandau
140316;1403;Bathin Solapan
140401;1404;Reteh
140402;1404;Enok
140403;1404;Kuala Indragiri
140404;1404;Tembilahan
140405;1404;Tempuling
140406;1404;Gaung Anak Serka
140407;1404;Mandah
140408;1404;Kateman
140409;1404;Keritang
140410;1404;Tanah Merah
140411;1404;Batang Tuaka
140412;1404;Gaung
140413;1404;Tembilahan Hulu
140414;1404;Kemuning
140415;1404;Pelangiran
140416;1404;Teluk Belengkong
140417;1404;Pulau Burung
140418;1404;Concong
140419;1404;Kempas
140420;1404;Sungai Batang
140501;1405;Ukui
140502;1405;Pangkalan Kerinci
140503;1405;Pangkalan Kuras
140504;1405;Pangkalan Lesung
140505;1405;Langgam
140506;1405;Pelalawan
140507;1405;Kerumutan
140508;1405;Bunut
140509;1405;Teluk Meranti
140510;1405;Kuala Kampar
140511;1405;Bandar Sei Kijang
140512;1405;Bandar Petalangan
140601;1406;Ujung Batu
140602;1406;Rokan IV Koto
140603;1406;Rambah
140604;1406;Tambusai
140605;1406;Kepenuhan
140606;1406;Kunto Darussalam
140607;1406;Rambah Samo
140608;1406;Rambah Hilir
140609;1406;Tambusai Utara
140610;1406;Bangun Purba
140611;1406;Tandun
140612;1406;Kabun
140613;1406;Bonai Darussalam
140614;1406;Pagaran Tapah Darussalam
140615;1406;Kepenuhan Hulu
140616;1406;Pendalian IV Koto
140701;1407;Kubu
140702;1407;Bangko
140703;1407;Tanah Putih
140704;1407;Rimba Melintang
140705;1407;Bagansinembah
140706;1407;Pasir Limau Kapas
140707;1407;Sinaboi
140708;1407;Pujud
140709;1407;Tanah Putih Tanjung Melawa
140710;1407;Bangko Pusako
140711;1407;Simpang Kanan
140712;1407;Batu Hampar
140713;1407;Rantau Kopar
140714;1407;Pekaitan
140715;1407;Kubu Babussalam
140716;1407;Tanjung Medan
140717;1407;Bagan Sinembah Raya
140718;1407;Balai Jaya
140801;1408;Siak
140802;1408;Sungai Apit
140803;1408;Minas
140804;1408;Tualang
140805;1408;Sungai Mandau
140806;1408;Dayun
140807;1408;Kerinci Kanan
140808;1408;Bunga Raya
140809;1408;Koto Gasib
140810;1408;Kandis
140811;1408;Lubuk Dalam
140812;1408;Sabak Auh
140813;1408;Mempura
140814;1408;Pusako
140901;1409;Kuantan Mudik
140902;1409;Kuantan Tengah
140903;1409;Singingi
140904;1409;Kuantan Hilir
140905;1409;Cerenti
140906;1409;Benai
140907;1409;Gunungtoar
140908;1409;Singingi Hilir
140909;1409;Pangean
140910;1409;Logas Tanah Darat
140911;1409;Inuman
140912;1409;Hulu Kuantan
140913;1409;Kuantan Hilir Seberang
140914;1409;Sentajo Raya
140915;1409;Pucuk Rantau
141001;1410;Tebing Tinggi
141002;1410;Rangsang Barat
141003;1410;Rangsang
141004;1410;Tebing Tinggi Barat
141005;1410;Merbau
141006;1410;Pulaumerbau
141007;1410;Tebing Tinggi Timur
141008;1410;Tasik Putri Puyu
141009;1410;Rangsang Pesisir
147101;1471;Sukajadi
147102;1471;Pekanbaru Kota
147103;1471;Sail
147104;1471;Lima Puluh
147105;1471;Senapelan
147106;1471;Rumbai
147107;1471;Bukit Raya
147108;1471;Tampan
147109;1471;Marpoyan Damai
147110;1471;Tenayan Raya
147111;1471;Payung Sekaki
147112;1471;Rumbai Pesisir
147201;1472;Dumai Barat
147202;1472;Dumai Timur
147203;1472;Bukit Kapur
147204;1472;Sungai Sembilan
147205;1472;Medang Kampai
147206;1472;Dumai Kota
147207;1472;Dumai Selatan
