720101;7201;Batui
720102;7201;Bunta
720103;7201;Kintom
720104;7201;Luwuk
720105;7201;Lamala
720106;7201;Balantak
720107;7201;Pagimana
720108;7201;Bualemo
720109;7201;Toili
720110;7201;Masama
720111;7201;Luwuk Timur
720112;7201;Toili Barat
720113;7201;Nuhon
720114;7201;Moilong
720115;7201;Batui Selatan
720116;7201;Lobu
720117;7201;Simpang Raya
720118;7201;Balantak Selatan
720119;7201;Balantak Utara
720120;7201;Luwuk Selatan
720121;7201;Luwuk Utara
720122;7201;Mantoh
720123;7201;Nambo
720201;7202;Poso Kota
720202;7202;Poso Pesisir
720203;7202;Lage
720204;7202;Pamona Puselemba
720205;7202;Pamona Timur
720206;7202;Pamona Selatan
720207;7202;Lore Utara
720208;7202;Lore Tengah
720209;7202;Lore Selatan
720218;7202;Poso Pesisir Utara
720219;7202;Poso Pesisir Selatan
720220;7202;Pamona Barat
720221;7202;Poso Kota Selatan
720222;7202;Poso Kota Utara
720223;7202;Lore Barat
720224;7202;Lore Timur
720225;7202;Lore Piore
720226;7202;Pamona Tenggara
720227;7202;Pamona Utara
720304;7203;Rio Pakava
720306;7203;Dampelas
720308;7203;Banawa
720309;7203;Labuan
720310;7203;Sindue
720311;7203;Sirenja
720312;7203;Balaesang
720314;7203;Sojol
720318;7203;Banawa Selatan
720319;7203;Tanantovea
720321;7203;Pinembani
720324;7203;Sindue Tombusabora
720325;7203;Sindue Tobata
720327;7203;Banawa Tengah
720330;7203;Sojol Utara
720331;7203;Balaesang Tanjung
720401;7204;Dampal Selatan
720402;7204;Dampal Utara
720403;7204;Dondo
720404;7204;Basidondo
720405;7204;Ogodeide
720406;7204;Lampasio
720407;7204;Baolan
720408;7204;Galang
720409;7204;Toli-Toli Utara
720410;7204;Dako Pemean
720501;7205;Momunu
720502;7205;Lakea
720503;7205;Bokat
720504;7205;Bunobogu
720505;7205;Paleleh
720506;7205;Biau
720507;7205;Tiloan
720508;7205;Bukal
720509;7205;Gadung
720510;7205;Karamat
720511;7205;Paleleh Barat
720605;7206;Bungku Tengah
720606;7206;Bungku Selatan
720607;7206;Menui Kepulauan
720608;7206;Bungku Barat
720609;7206;Bumi Raya
720610;7206;Bahodopi
720612;7206;Wita Ponda
720615;7206;Bungku Pesisir
720618;7206;Bungku Timur
720703;7207;Totikum
720704;7207;Tinangkung
720705;7207;Liang
720706;7207;Bulagi
720707;7207;Buko
720709;7207;Bulagi Selatan
720711;7207;Tinangkung Selatan
720715;7207;Totikum Selatan
720716;7207;Peling Tengah
720717;7207;Bulagi Utara
720718;7207;Buko Selatan
720719;7207;Tinangkung Utara
720801;7208;Parigi
720802;7208;Ampibabo
720803;7208;Tinombo
720804;7208;Moutong
720805;7208;Tomini
720806;7208;Sausu
720807;7208;Bolano Lambunu
720808;7208;Kasimbar
720809;7208;Torue
720810;7208;Tinombo Selatan
720811;7208;Parigi Selatan
720812;7208;Mepanga
720813;7208;Toribulu
720814;7208;Taopa
720815;7208;Balinggi
720816;7208;Parigi Barat
720817;7208;Siniu
720818;7208;Palasa
720819;7208;Parigi Utara
720820;7208;Parigi Tengah
720821;7208;Bolano
720822;7208;Ongka Malino
720823;7208;Sidoan
720901;7209;Una Una
720902;7209;Togean
720903;7209;Walea Kepulauan
720904;7209;Ampana Tete
720905;7209;Ampana Kota
720906;7209;Ulubongka
720907;7209;Tojo Barat
720908;7209;Tojo
720909;7209;Walea Besar
720910;7209;Ratolindo
720911;7209;Batudaka
720912;7209;Talatako
721001;7210;Sigi Biromaru
721002;7210;Palolo
721003;7210;Nokilalaki
721004;7210;Lindu
721005;7210;Kulawi
721006;7210;Kulawi Selatan
721007;7210;Pipikoro
721008;7210;Gumbasa
721009;7210;Dolo Selatan
721010;7210;Tanambulava
721011;7210;Dolo Barat
721012;7210;Dolo
721013;7210;Kinovaro
721014;7210;Marawola
721015;7210;Marawola Barat
721101;7211;Banggai
721102;7211;Banggai Utara
721103;7211;Bokan Kepulauan
721104;7211;Bangkurung
721105;7211;Labobo
721106;7211;Banggai Selatan
721107;7211;Banggai Tengah
721201;7212;Petasia
721202;7212;Petasia Timur
721203;7212;Lembo Raya
721204;7212;Lembo
721205;7212;Mori Atas
721206;7212;Mori Utara
721207;7212;Soyo Jaya
721208;7212;Bungku Utara
721209;7212;Mamosalato
721210;7212;Petasia Barat
727101;7271;Palu Timur
727102;7271;Palu Barat
727103;7271;Palu Selatan
727104;7271;Palu Utara
727105;7271;Ulujadi
727106;7271;Tatanga
727107;7271;Tawaeli
727108;7271;Mantikulore
